"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72205012815","2018-01-17","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  56.9","24","  48.5","24","1024.2","24","020.4","24"," 10.0","24","  6.9","24"," 17.1"," 24.1","  73.0"," ","  45.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-01-18","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  40.8","24","  22.7","24","1027.2","24","023.5","24"," 10.0","24","  9.9","24"," 15.0"," 21.0","  54.0","*","  27.0","*"," 0.00","G","999.9","000000"
"72205012815","2018-01-19","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  46.8","24","  30.8","24","1026.9","24","023.1","24"," 10.0","24","  4.6","24","  9.9","999.9","  66.0"," ","  27.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-01-20","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  55.7","24","  46.6","24","1025.0","24","021.2","24","  9.8","24","  3.3","24","  9.9","999.9","  71.1"," ","  35.1"," "," 0.00","G","999.9","000000"
"72205012815","2018-01-21","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  63.4","24","  53.5","24","1023.4","24","019.7","24"," 10.0","24","  6.0","24"," 11.1","999.9","  78.1"," ","  45.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-01-22","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  66.8","24","  60.7","24","1019.9","21","016.4","24","  9.4","24","  6.5","24"," 14.0"," 17.1","  81.0"," ","  55.0"," "," 0.00","G","999.9","100000"
"72205012815","2018-01-23","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  71.1","24","  66.2","24","1017.1","23","013.4","24","  9.8","24","  8.2","24"," 14.0"," 18.1","  82.9"," ","  55.9"," "," 0.04","G","999.9","010000"
"72205012815","2018-01-24","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  61.5","24","  46.5","24","1020.7","24","017.0","24"," 10.0","24","  6.4","24","  8.9","999.9","  82.9"," ","  48.9"," "," 0.00","I","999.9","000000"
"72205012815","2018-01-25","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  57.9","24","  42.8","24","1026.5","24","022.8","24"," 10.0","24"," 12.0","24"," 19.0"," 26.0","  71.1"," ","  48.9"," "," 0.00","G","999.9","000000"
"72205012815","2018-01-26","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  60.3","24","  50.5","24","1029.9","24","026.1","24"," 10.0","24"," 10.9","24"," 21.0"," 27.0","  75.0"," ","  48.9"," "," 0.00","G","999.9","010000"
"72205012815","2018-01-27","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  66.6","24","  56.2","24","1027.4","24","023.8","24"," 10.0","24","  9.5","24"," 17.1"," 22.9","  77.0"," ","  48.9"," "," 0.00","G","999.9","010000"
"72205012815","2018-01-28","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  68.0","24","  63.8","24","1021.7","24","018.0","24","  9.7","24","  6.9","24"," 13.0"," 22.0","  80.1"," ","  60.1"," "," 0.00","G","999.9","010000"
"72205012815","2018-01-29","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  69.2","24","  66.5","24","1014.8","20","011.0","24","  8.9","24","  9.4","24"," 15.0"," 18.1","  80.1"," ","  62.1"," "," 0.51","G","999.9","010010"
"72205012815","2018-01-30","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  56.5","24","  40.8","24","1021.4","24","017.5","24"," 10.0","24"," 10.3","24"," 15.0"," 22.0","  73.9"," ","  48.9"," "," 0.26","G","999.9","000000"
"72205012815","2018-01-31","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  53.1","24","  39.6","24","1025.6","24","021.9","24"," 10.0","24","  9.4","24"," 15.0"," 18.1","  70.0"," ","  44.1"," "," 0.00","G","999.9","000000"
"72205012815","2018-02-01","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  59.9","24","  49.1","24","1023.6","24","019.8","24"," 10.0","24","  3.7","24","  9.9"," 15.0","  75.0"," ","  44.1"," "," 0.00","G","999.9","000000"
"72205012815","2018-02-02","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  64.3","24","  55.5","24","1022.2","24","018.4","24"," 10.0","24","  4.5","24"," 14.0"," 19.0","  75.9"," ","  48.9"," "," 0.00","G","999.9","000000"
"72205012815","2018-02-03","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  61.1","24","  47.8","24","1024.4","24","020.8","24"," 10.0","24"," 11.2","24"," 14.0","999.9","  75.9"," ","  55.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-02-04","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  66.3","24","  59.5","24","1019.5","23","015.7","24","  9.4","24","  8.1","24"," 15.9"," 22.0","  77.0"," ","  55.0"," "," 0.00","G","999.9","010000"
"72205012815","2018-02-05","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  68.1","24","  61.7","24","1019.1","21","014.9","24"," 10.0","24","  7.3","24"," 13.0"," 18.1","  77.0"," ","  59.0"," "," 0.35","G","999.9","010000"
"72205012815","2018-02-06","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  63.6","24","  54.6","24","1024.3","24","020.7","24"," 10.0","24","  5.1","24"," 13.0","999.9","  82.9"," ","  52.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-02-07","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  70.0","24","  63.6","24","1023.9","24","020.3","24"," 10.0","24","  7.3","24"," 15.9"," 20.0","  82.9"," ","  52.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-02-08","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  71.5","24","  65.1","24","1023.6","23","020.0","24"," 10.0","24","  4.0","24"," 15.9","999.9","  82.0"," ","  62.1"," "," 0.00","G","999.9","010000"
"72205012815","2018-02-09","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  68.5","24","  62.0","24","1024.3","22","020.8","24"," 10.0","24","  8.0","24"," 13.0","999.9","  82.9"," ","  60.1"," "," 0.00","G","999.9","000000"
"72205012815","2018-02-10","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  72.1","24","  65.3","24","1021.7","19","018.3","24","  7.3","24","  6.1","24"," 13.0"," 18.1","  86.0"," ","  60.1"," "," 0.00","G","999.9","100000"
"72205012815","2018-02-11","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  74.5","24","  67.1","24","1020.4","24","016.8","24"," 10.0","24","  9.0","24"," 18.1"," 22.0","  87.1"," ","  62.1"," "," 0.00","G","999.9","000000"
"72205012815","2018-02-12","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  76.1","24","  68.7","24","1023.2","19","019.8","24","  8.7","24","  6.4","24"," 13.0","999.9","  87.1"," ","  66.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-02-13","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  74.6","24","  69.0","24","1027.9","19","024.3","24","  9.0","24","  4.8","24","  9.9","999.9","  86.0"," ","  69.1"," "," 0.00","G","999.9","010000"
"72205012815","2018-02-14","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  69.1","24","  64.6","24","1029.1","17","025.7","24","  6.8","24","  8.2","24"," 13.0","999.9","  84.0"," ","  63.0"," "," 0.01","G","999.9","000000"
"72205012815","2018-02-15","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  68.2","24","  62.1","24","1025.8","18","022.7","24","  4.9","24","  3.5","24"," 12.0","999.9","  82.9"," ","  61.0"," "," 0.00","G","999.9","100000"
"72205012815","2018-02-16","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  71.7","24","  63.3","24","1022.4","24","018.8","24"," 10.0","24","  3.8","24"," 12.0"," 15.0","  84.9"," ","  57.9"," "," 0.00","G","999.9","100000"
"72205012815","2018-02-17","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  70.5","24","  59.6","24","1021.7","23","018.2","24","  8.4","24","  4.6","24"," 13.0"," 14.0","  84.9"," ","  57.0"," "," 0.00","G","999.9","100000"
"72205012815","2018-02-18","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  70.6","24","  57.5","24","1022.9","24","019.2","24","  9.9","24","  4.5","24"," 13.0","999.9","  86.0"," ","  54.0"," "," 0.00","G","999.9","100000"
"72205012815","2018-02-19","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  72.0","24","  64.9","24","1025.1","24","021.4","24","  8.7","24","  7.5","24"," 15.9"," 18.1","  86.0"," ","  54.0"," "," 0.00","G","999.9","100000"
"72205012815","2018-02-20","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  74.6","24","  67.1","24","1026.2","24","022.5","24"," 10.0","24","  8.4","24"," 15.9"," 20.0","  87.1"," ","  63.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-02-21","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  75.5","24","  67.8","24","1028.0","24","024.4","24","  9.8","24","  9.1","24"," 13.0"," 18.1","  87.1"," ","  66.9"," "," 0.00","G","999.9","100000"
"72205012815","2018-02-22","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  74.0","24","  65.3","24","1028.5","24","024.8","24"," 10.0","24","  7.5","24"," 14.0"," 21.0","  84.9"," ","  66.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-02-23","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  73.4","24","  65.2","24","1027.5","24","023.9","24"," 10.0","24","  7.1","24"," 12.0","999.9","  84.9"," ","  64.9"," "," 0.00","G","999.9","000000"
"72205012815","2018-02-24","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  72.7","24","  64.9","24","1023.6","24","019.9","24"," 10.0","24","  6.1","24"," 12.0"," 21.0","  84.9"," ","  63.0"," "," 0.00","G","999.9","100000"
"72205012815","2018-02-25","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  73.4","24","  64.1","24","1021.2","22","017.6","24","  9.3","24","  6.1","24"," 13.0","999.9","  87.1"," ","  63.0"," "," 0.00","G","999.9","100000"
"72205012815","2018-02-26","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  76.4","24","  63.9","24","1020.9","24","017.2","24"," 10.0","24","  7.7","24"," 12.0"," 20.0","  88.0"," ","  63.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-02-27","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  74.9","24","  63.5","24","1022.1","22","018.5","24"," 10.0","24"," 10.2","24"," 17.1"," 21.0","  88.0"," ","  66.9"," "," 0.00","G","999.9","000000"
"72205012815","2018-02-28","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  69.8","24","  60.0","24","1020.6","24","016.9","24"," 10.0","24","  5.4","24"," 12.0","999.9","  84.9"," ","  57.9"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-01","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  73.9","24","  63.2","24","1016.8","24","013.2","24"," 10.0","24","  9.5","24"," 18.1"," 22.9","  87.1"," ","  57.9"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-02","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  74.0","24","  54.4","24","1017.3","24","013.7","24"," 10.0","24","  8.0","24"," 12.0"," 14.0","  87.1"," ","  63.0"," "," 0.04","G","999.9","000000"
"72205012815","2018-03-03","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  63.8","24","  36.4","24","1019.4","24","015.7","24"," 10.0","24"," 10.0","24"," 15.9"," 20.0","  84.0"," ","  52.0"," "," 0.00","I","999.9","000000"
"72205012815","2018-03-04","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  58.4","24","  37.5","24","1019.7","24","016.0","24"," 10.0","24","  8.1","24"," 15.0"," 22.0","  73.9"," ","  46.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-05","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  59.2","24","  42.2","24","1019.0","24","015.3","24"," 10.0","24","  6.4","24"," 12.0","999.9","  77.0"," ","  46.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-06","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  64.5","24","  48.0","24","1016.3","24","012.6","24"," 10.0","24","  6.5","24"," 15.9"," 19.0","  81.0"," ","  48.0"," "," 0.00","G","999.9","100000"
"72205012815","2018-03-07","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  68.3","24","  48.5","24","1013.7","23","010.0","24"," 10.0","24"," 11.8","24"," 21.0"," 26.0","  81.0"," ","  48.9"," "," 0.06","G","999.9","010000"
"72205012815","2018-03-08","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  56.8","24","  33.5","24","1017.2","24","013.5","24"," 10.0","24"," 11.1","24"," 17.1"," 24.1","  73.9"," ","  48.0"," "," 0.05","G","999.9","000000"
"72205012815","2018-03-09","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  55.1","24","  30.0","24","1020.6","24","016.8","24"," 10.0","24","  6.7","24"," 12.0","999.9","  70.0"," ","  42.1"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-10","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  58.4","24","  44.3","24","1019.3","24","015.6","24"," 10.0","24","  4.5","24"," 11.1"," 17.1","  73.0"," ","  42.1"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-11","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  69.8","24","  61.3","24","1013.1","23","009.9","24","  9.7","24","  4.8","24"," 14.0","999.9","  82.9","*","  60.1","*"," 0.00","G","999.9","010000"
"72205012815","2018-03-12","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  70.4","24","  59.0","24","1009.3","23","005.5","24","  9.4","24"," 12.4","24"," 25.1"," 31.1","  84.0"," ","  59.0"," "," 0.00","G","999.9","010000"
"72205012815","2018-03-13","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  55.4","24","  34.3","24","1017.4","24","013.7","24"," 10.0","24","  8.6","24"," 15.9"," 20.0","  73.9"," ","  45.0"," "," 0.03","G","999.9","000000"
"72205012815","2018-03-14","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  57.0","24","  33.5","24","1018.7","24","015.0","24"," 10.0","24","  8.7","24"," 14.0"," 21.0","  69.1"," ","  45.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-15","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  57.8","24","  28.0","24","1020.9","24","017.2","24"," 10.0","24","  6.0","24","  8.9","999.9","  71.1"," ","  44.1"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-16","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  59.0","24","  34.5","24","1019.7","24","016.0","24"," 10.0","24","  4.7","24","  8.9","999.9","  78.1"," ","  37.0"," "," 0.00","G","999.9","100000"
"72205012815","2018-03-17","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  66.0","24","  46.7","24","1018.0","24","014.4","24"," 10.0","24","  4.4","24","  8.9"," 14.0","  82.0","*","  53.1","*"," 0.00","G","999.9","000000"
"72205012815","2018-03-18","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  69.7","24","  48.9","24","1014.6","24","011.0","24"," 10.0","24","  5.5","24"," 12.0","999.9","  84.9"," ","  52.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-19","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  72.7","24","  61.5","24","1010.7","24","007.1","24","  9.9","24","  5.2","24"," 13.0"," 21.0","  86.0"," ","  52.0"," "," 0.00","G","999.9","010000"
"72205012815","2018-03-20","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  70.9","24","  66.4","24","1008.1","18","004.1","24","  9.2","24"," 10.4","24"," 22.9"," 31.1","  86.0"," ","  62.1"," "," 0.29","G","999.9","010010"
"72205012815","2018-03-21","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  64.3","24","  48.6","24","1011.8","24","008.3","24"," 10.0","24"," 13.1","24"," 20.0"," 29.9","  82.9"," ","  57.0"," "," 0.37","G","999.9","000000"
"72205012815","2018-03-22","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  58.3","24","  32.2","24","1021.2","24","017.4","24"," 10.0","24"," 10.0","24"," 15.9"," 20.0","  70.0"," ","  48.9"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-23","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  59.1","24","  32.5","24","1024.1","24","020.4","24"," 10.0","24","  6.6","24"," 11.1","999.9","  73.0"," ","  46.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-24","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  62.5","24","  42.1","24","1022.5","24","018.8","24","  9.9","24","  2.9","24","  8.9","999.9","  79.0"," ","  46.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-25","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  68.4","24","  53.5","24","1018.7","24","015.1","24"," 10.0","24","  6.6","24"," 15.0"," 32.1","  84.9"," ","  46.9"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-26","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  71.0","24","  62.8","24","1021.3","21","017.5","24"," 10.0","24"," 10.0","24"," 15.0"," 20.0","  84.9"," ","  54.0"," "," 0.00","G","999.9","010000"
"72205012815","2018-03-27","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  69.0","24","  56.6","24","1025.2","24","021.6","24"," 10.0","24"," 10.4","24"," 19.0"," 25.1","  79.0"," ","  61.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-28","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  68.6","24","  54.2","24","1022.5","24","018.9","24"," 10.0","24","  7.6","24"," 14.0"," 19.0","  82.0"," ","  57.9"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-29","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  71.7","24","  58.8","24","1019.3","24","015.7","24"," 10.0","24","  9.0","24"," 15.0"," 22.9","  84.0"," ","  57.9"," "," 0.00","G","999.9","000000"
"72205012815","2018-03-30","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  73.1","24","  62.1","24","1018.7","24","015.0","24"," 10.0","24","  8.2","24"," 18.1","999.9","  86.0"," ","  61.0"," "," 0.00","G","999.9","010000"
"72205012815","2018-03-31","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  70.1","24","  63.4","24","1020.3","19","016.6","24","  9.8","24","  9.6","24"," 14.0"," 21.0","  86.0"," ","  62.1"," "," 0.00","G","999.9","010000"
"72205012815","2018-04-01","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  70.1","24","  63.1","24","1019.2","22","015.7","24","  9.4","24","  6.9","24"," 13.0","999.9","  86.0"," ","  63.0"," "," 0.04","G","999.9","010010"
"72205012815","2018-04-02","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  73.9","24","  64.7","24","1017.2","21","013.7","24"," 10.0","24","  5.9","24"," 13.0","999.9","  86.0"," ","  63.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-04-03","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  76.2","24","  64.7","24","1017.1","23","013.4","24"," 10.0","24","  7.3","24"," 12.0"," 18.1","  88.0"," ","  66.0"," "," 0.00","G","999.9","000000"
"72205012815","2018-04-04","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  75.5","24","  63.4","24","1016.0","24","012.4","24"," 10.0","24","  7.5","24"," 15.9"," 21.0","  88.0"," ","  64.0"," "," 0.00","G","999.9","100000"
"72205012815","2018-04-05","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  72.2","24","  55.1","24","1017.8","24","014.1","24"," 10.0","24","  8.8","24"," 13.0"," 17.1","  88.0"," ","  62.1"," "," 0.00","G","999.9","000000"
"72205012815","2018-04-06","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  71.7","24","  58.4","24","1017.6","24","014.0","24"," 10.0","24","  7.6","24"," 13.0"," 19.0","  84.9"," ","  60.1"," "," 0.00","G","999.9","000000"
"72205012815","2018-04-07","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  75.1","24","  63.7","24","1012.4","24","008.7","24"," 10.0","24"," 11.8","24"," 20.0"," 32.1","  89.1"," ","  60.1"," "," 0.00","G","999.9","010010"
"72205012815","2018-04-08","28.4339","-81.325","27.4","ORLANDO INTERNATIONAL AIRPORT, FL US","  70.1","24","  64.6","24","1011.4","19","007.8","24","  9.8","24","  7.1","24"," 13.0"," 17.1","  89.1"," ","  66.0"," "," 0.13","G","999.9","010000"
